Date,Open,High,Low,Close,Adj Close,Volume
2019-05-17,133.199997,135.500000,131.100006,131.300003,123.024078,199240
2019-05-20,131.899994,132.199997,129.000000,130.000000,121.806000,203200
2019-05-21,130.899994,133.300003,130.300003,132.100006,123.773651,175250
2019-05-22,132.000000,133.300003,130.300003,130.399994,122.180786,98320
2019-05-23,129.800003,130.000000,126.800003,129.500000,121.337532,211470
2019-05-24,130.000000,130.600006,126.500000,126.900002,118.901398,111800
2019-05-28,126.900002,128.100006,124.500000,125.000000,117.121170,139550
2019-05-29,124.599998,125.199997,120.099998,120.599998,112.998489,188660
2019-05-30,120.599998,123.900002,119.099998,120.099998,112.530014,162220
2019-05-31,118.800003,121.400002,117.099998,119.800003,112.248924,143950
2019-06-03,119.400002,120.300003,117.599998,119.000000,111.499344,163240
2019-06-04,120.099998,120.800003,117.500000,117.800003,110.374985,201250
2019-06-05,118.500000,118.699997,111.300003,111.800003,104.753181,345270
2019-06-06,111.800003,112.000000,107.000000,110.900002,103.909897,402610
2019-06-07,110.000000,112.099998,107.199997,107.500000,102.574051,243740
2019-06-10,108.099998,110.099998,107.900002,109.400002,104.386986,226590
2019-06-11,110.000000,111.800003,109.699997,110.400002,105.341164,151430
2019-06-12,110.500000,111.500000,106.500000,106.900002,102.001541,166510
2019-06-13,107.500000,109.699997,106.300003,109.500000,104.482407,318450
2019-06-14,109.300003,110.199997,108.300003,109.599998,104.577820,151020
2019-06-17,109.800003,113.000000,108.800003,111.800003,106.677017,123870
2019-06-18,112.699997,114.199997,111.900002,114.099998,108.871605,186710
2019-06-19,115.000000,116.800003,113.400002,115.300003,110.016624,152860
2019-06-20,115.800003,115.900002,108.800003,109.300003,104.291573,273320
2019-06-21,108.800003,108.800003,103.099998,106.000000,101.142776,303980
2019-06-24,106.400002,106.599998,99.699997,100.099998,95.513130,290900
2019-06-25,100.099998,100.300003,94.199997,94.800003,90.456001,366300
2019-06-26,95.300003,97.000000,93.099998,94.500000,90.169746,292530
2019-06-27,94.500000,95.400002,93.500000,94.900002,90.551414,202950
2019-06-28,94.599998,95.199997,92.800003,93.300003,89.024734,254380
2019-07-01,98.500000,99.000000,91.500000,92.699997,88.452225,291920
2019-07-02,92.300003,93.000000,90.400002,92.099998,87.879715,206170
2019-07-03,92.300003,93.099998,90.000000,91.000000,86.830124,195790
2019-07-05,90.300003,95.099998,90.300003,94.000000,89.692657,313600
2019-07-08,93.400002,93.699997,88.000000,88.599998,84.540092,447070
2019-07-09,88.300003,91.800003,87.300003,89.099998,85.017181,358840
2019-07-10,90.199997,93.199997,89.500000,92.199997,87.975128,215360
2019-07-11,92.199997,95.500000,91.300003,94.500000,90.169746,250550
2019-07-12,95.500000,96.099998,93.099998,94.599998,90.265160,184160
2019-07-15,93.900002,95.300003,90.599998,94.900002,90.551414,226650
2019-07-16,93.900002,98.199997,93.199997,97.800003,93.318527,218960
2019-07-17,97.800003,99.400002,96.400002,98.099998,93.604782,175320
2019-07-18,96.199997,99.000000,94.900002,96.199997,91.791840,206230
2019-07-19,99.500000,110.400002,99.300003,105.400002,100.570274,1104280
2019-07-22,106.400002,109.000000,100.699997,104.099998,99.329842,551950
2019-07-23,102.599998,105.300003,101.800003,103.000000,98.280243,298720
2019-07-24,103.300003,108.900002,103.300003,107.800003,102.860306,266090
2019-07-25,108.099998,110.199997,106.699997,109.400002,104.386986,221140
2019-07-26,110.000000,113.000000,109.500000,112.500000,107.344933,233990
2019-07-29,113.000000,114.500000,109.300003,114.500000,109.253288,274670
2019-07-30,113.400002,117.400002,111.300003,117.400002,112.020409,277810
2019-07-31,117.500000,119.800003,115.500000,118.300003,112.879166,281870
2019-08-01,117.000000,118.199997,110.400002,112.599998,107.440346,460190
2019-08-02,112.000000,116.400002,110.800003,116.199997,110.875389,287010
2019-08-05,114.300003,114.800003,108.900002,111.000000,105.913666,286120
2019-08-06,111.599998,114.099998,110.000000,113.199997,108.012856,179050
2019-08-07,111.000000,114.500000,109.199997,113.500000,108.299110,323970
2019-08-08,121.500000,124.900002,114.500000,120.099998,114.596680,840900
2019-08-09,119.699997,123.599998,118.000000,121.800003,116.218788,355210
2019-08-12,121.199997,124.000000,116.000000,117.599998,112.211235,239180
2019-08-13,117.199997,122.599998,115.500000,116.699997,111.352470,303770
2019-08-14,114.800003,115.000000,107.400002,107.500000,102.574051,380960
2019-08-15,107.000000,108.599998,104.599998,108.400002,103.432808,209800
2019-08-16,109.500000,113.000000,109.000000,111.500000,106.390755,188230
2019-08-19,114.000000,116.400002,112.400002,113.900002,108.680786,156230
2019-08-20,113.800003,115.400002,112.599998,113.400002,108.203697,125350
2019-08-21,114.000000,115.699997,112.300003,114.099998,108.871605,165290
2019-08-22,114.400002,116.000000,112.300003,115.099998,109.825798,214770
2019-08-23,114.199997,114.699997,108.699997,110.099998,105.054901,309910
2019-08-26,111.199997,113.800003,110.300003,113.099998,107.917435,142090
2019-08-27,113.699997,113.699997,107.400002,108.599998,103.623634,262840
2019-08-28,108.099998,113.099998,106.099998,112.500000,107.344933,152920
2019-08-29,113.599998,115.000000,112.400002,113.000000,107.822021,143740
2019-08-30,113.300003,113.900002,110.000000,111.099998,106.009079,181310
2019-09-03,111.900002,114.699997,109.699997,114.000000,108.776199,248310
2019-09-04,115.300003,118.000000,114.300003,117.099998,111.734154,198350
2019-09-05,119.099998,120.599998,118.000000,120.199997,114.692093,239000
2019-09-06,118.199997,119.699997,115.000000,115.199997,111.781128,169260
2019-09-09,115.699997,117.599998,113.599998,116.800003,113.333649,189580
2019-09-10,116.500000,117.900002,114.699997,116.500000,113.042549,193630
2019-09-11,116.599998,118.699997,114.699997,117.400002,113.915840,143630
2019-09-12,117.400002,118.699997,115.199997,117.000000,113.527710,169750
2019-09-13,118.000000,119.800003,116.699997,119.599998,116.050545,165450
2019-09-16,118.500000,121.300003,118.199997,119.099998,115.565384,157220
2019-09-17,118.900002,119.000000,113.199997,114.900002,111.490036,209890
2019-09-18,114.800003,115.400002,110.800003,111.699997,108.384995,193900
2019-09-19,111.699997,112.300003,107.400002,107.699997,104.503708,277110
2019-09-20,107.599998,111.500000,106.199997,108.500000,105.279976,229280
2019-09-23,108.000000,109.199997,104.400002,107.199997,104.018555,223450
2019-09-24,108.000000,109.099998,106.199997,107.099998,103.921524,156390
2019-09-25,107.099998,111.400002,105.800003,108.099998,104.891838,188330
2019-09-26,108.099998,109.500000,105.000000,108.199997,104.988876,193820
2019-09-27,108.699997,110.500000,106.800003,107.800003,104.600746,95600
2019-09-30,108.199997,109.699997,106.500000,107.000000,103.824493,129710
2019-10-01,107.500000,109.500000,106.000000,106.199997,103.048225,128840
2019-10-02,105.400002,105.500000,99.000000,102.199997,99.166939,219750
2019-10-03,101.400002,101.800003,98.099998,99.300003,96.353012,278200
2019-10-04,99.500000,100.400002,96.500000,98.199997,95.285652,252130
2019-10-07,97.199997,99.599998,96.599998,97.800003,94.897522,149310
2019-10-08,97.000000,99.099998,94.300003,98.300003,95.382690,239180
2019-10-09,98.699997,98.699997,90.500000,93.900002,91.113266,461710
2019-10-10,93.599998,94.199997,91.199997,91.599998,88.881523,210690
2019-10-11,92.800003,95.000000,91.900002,92.199997,89.463715,217270
2019-10-14,91.800003,92.500000,87.800003,89.500000,86.843849,267520
2019-10-15,90.500000,94.900002,89.699997,91.699997,88.978554,409910
2019-10-16,92.199997,95.500000,92.199997,93.400002,90.628105,232360
2019-10-17,93.699997,94.000000,91.500000,93.400002,90.628105,166950
2019-10-18,93.199997,94.500000,92.000000,93.599998,90.822166,176390
2019-10-21,94.300003,95.400002,91.800003,92.199997,89.463715,180480
2019-10-22,92.099998,99.099998,91.900002,97.599998,94.703453,221010
2019-10-23,98.199997,101.400002,97.199997,98.699997,95.770805,282810
2019-10-24,99.000000,99.300003,93.300003,96.000000,93.150940,254690
2019-10-25,95.800003,98.099998,93.800003,97.199997,94.315323,157090
2019-10-28,97.800003,100.599998,97.500000,99.099998,96.158936,119500
2019-10-29,99.000000,99.599998,97.400002,98.099998,95.188622,122740
2019-10-30,97.800003,97.900002,92.099998,94.000000,91.210297,282640
2019-10-31,94.900002,95.400002,92.000000,93.699997,90.919197,188130
2019-11-01,94.500000,98.400002,93.300003,96.199997,93.345001,217710
2019-11-04,97.400002,98.000000,94.900002,97.500000,94.606422,204220
2019-11-05,97.900002,100.900002,97.599998,97.800003,94.897522,228770
2019-11-06,97.900002,98.599998,95.599998,96.900002,94.024239,176050
2019-11-07,99.400002,103.500000,91.199997,92.400002,89.657784,558360
2019-11-08,93.699997,97.300003,92.400002,96.199997,93.345001,238250
2019-11-11,95.500000,96.699997,92.699997,95.400002,92.568756,164280
2019-11-12,95.400002,96.199997,92.800003,92.800003,90.045914,238830
2019-11-13,92.500000,92.800003,85.400002,88.000000,85.388367,679710
2019-11-14,87.699997,90.099998,86.699997,88.800003,86.164619,324890
2019-11-15,89.800003,89.900002,87.099998,87.599998,85.000229,322130
2019-11-18,87.500000,87.900002,82.199997,84.699997,82.186295,731730
2019-11-19,86.500000,90.500000,84.000000,84.699997,82.186295,593100
2019-11-20,84.900002,84.900002,81.099998,81.300003,78.887207,415580
2019-11-21,81.400002,83.300003,78.699997,79.400002,77.043594,439320
2019-11-22,79.599998,80.599998,74.699997,79.599998,77.237656,570620
2019-11-25,80.800003,84.500000,80.500000,83.800003,81.313011,356040
2019-11-26,84.000000,84.000000,79.000000,79.000000,76.655464,477340
2019-11-27,80.000000,86.500000,80.000000,84.300003,81.798172,574550
2019-11-29,82.599998,84.000000,80.800003,81.800003,81.301224,240820
2019-12-02,82.400002,87.099998,82.199997,86.699997,86.171341,416670
2019-12-03,85.699997,85.800003,82.099998,82.699997,82.195732,365230
2019-12-04,83.000000,83.199997,78.800003,79.300003,78.816467,429300
2019-12-05,79.500000,80.199997,77.699997,78.699997,78.220116,274730
2019-12-06,78.800003,81.500000,78.800003,80.500000,80.009148,157340
2019-12-09,80.300003,82.699997,78.400002,82.300003,81.798172,187920
2019-12-10,81.900002,84.099998,80.900002,81.000000,80.506096,244170
2019-12-11,80.599998,81.800003,80.099998,81.599998,81.102440,169790
2019-12-12,82.500000,84.400002,81.800003,83.000000,82.493904,240780
2019-12-13,83.000000,84.099998,81.900002,82.199997,81.698776,138250
2019-12-16,84.500000,87.800003,83.500000,83.500000,82.990852,478620
2019-12-17,83.500000,84.000000,80.800003,81.199997,80.704872,358420
2019-12-18,77.800003,81.300003,76.599998,79.599998,79.114632,439250
2019-12-19,79.599998,80.000000,76.800003,78.000000,77.524391,549010
2019-12-20,78.199997,79.599998,77.199997,77.300003,76.828659,421850
2019-12-23,77.300003,77.500000,73.099998,73.199997,72.753654,655640
2019-12-24,74.699997,76.699997,74.300003,75.099998,74.642075,361820
2019-12-26,75.500000,75.599998,73.199997,73.400002,72.952438,330580
2019-12-27,73.000000,74.000000,72.000000,73.000000,72.554878,391050
2019-12-30,73.099998,74.199997,72.300003,72.400002,71.958542,337100
2019-12-31,72.400002,73.000000,71.500000,72.400002,71.958542,327900
2020-01-02,73.000000,75.599998,72.300003,74.599998,74.145119,454590
2020-01-03,74.500000,76.000000,73.099998,73.199997,72.753654,221800
2020-01-06,72.500000,73.000000,71.099998,71.199997,70.765854,290340
2020-01-07,71.099998,72.000000,70.000000,71.300003,70.865250,320530
2020-01-08,71.099998,71.500000,66.099998,66.199997,65.796341,655700
2020-01-09,66.599998,66.800003,63.500000,64.599998,64.206093,679430
2020-01-10,64.400002,66.699997,64.099998,64.699997,64.305489,520360
2020-01-13,65.000000,66.400002,64.199997,65.599998,65.199997,283680
2020-01-14,65.500000,69.599998,64.500000,68.500000,68.082321,271310
2020-01-15,68.500000,73.400002,68.000000,71.099998,70.666466,466030
2020-01-16,71.900002,74.400002,71.900002,73.300003,72.853050,335040
2020-01-17,73.599998,73.800003,71.300003,72.800003,72.356102,201690
2020-01-21,72.599998,73.199997,71.500000,71.800003,71.362198,183140
2020-01-22,72.099998,72.199997,69.300003,69.699997,69.274994,271690
2020-01-23,69.300003,70.000000,66.800003,68.000000,67.585365,202930
2020-01-24,67.599998,68.000000,66.000000,67.400002,66.989029,228280
2020-01-27,65.099998,65.400002,62.500000,63.599998,63.212193,316360
2020-01-28,63.500000,68.000000,62.900002,67.900002,67.485977,209470
2020-01-29,68.599998,68.900002,66.900002,67.699997,67.287193,143820
2020-01-30,66.199997,68.800003,64.599998,68.400002,67.982925,164060
2020-01-31,68.099998,68.699997,65.000000,65.199997,64.802437,188330
2020-02-03,65.000000,65.900002,64.099998,64.500000,64.106705,140570
2020-02-04,64.599998,66.900002,63.900002,66.500000,66.094513,200440
2020-02-05,67.199997,71.000000,66.900002,70.000000,69.573174,216720
2020-02-06,70.300003,71.300003,67.300003,67.500000,67.088417,271340
2020-02-07,67.000000,67.500000,65.400002,65.500000,65.100609,206300
2020-02-10,65.500000,68.300003,64.699997,67.900002,67.485977,136030
2020-02-11,68.000000,69.800003,66.500000,69.400002,68.976830,156850
2020-02-12,69.300003,70.800003,68.199997,68.599998,68.181709,192210
2020-02-13,67.500000,70.800003,67.199997,70.000000,69.573174,155340
2020-02-14,70.099998,71.900002,68.800003,71.000000,70.567070,170600
2020-02-18,70.900002,72.500000,70.300003,70.400002,69.970734,214280
2020-02-19,71.000000,74.400002,70.599998,73.099998,72.654266,230850
2020-02-20,73.199997,77.800003,72.099998,77.599998,77.126831,364910
2020-02-21,77.000000,77.500000,73.300003,74.599998,74.145119,303430
2020-02-24,71.400002,71.400002,68.400002,70.500000,70.070122,321090
2020-02-25,70.000000,72.800003,64.800003,65.500000,65.100609,418100
2020-02-26,65.699997,66.199997,58.700001,59.299999,58.938416,717680
2020-02-27,57.099998,62.000000,51.200001,60.900002,60.528660,629400
2020-02-28,65.099998,66.500000,59.799999,62.599998,62.218292,755590
2020-03-02,63.099998,63.200001,56.299999,61.099998,60.727436,458540
2020-03-03,61.000000,61.299999,56.400002,58.099998,57.745731,384300
2020-03-04,58.599998,59.000000,54.299999,58.200001,57.845123,448370
2020-03-05,56.000000,56.099998,47.500000,49.200001,48.900002,585310
2020-03-06,46.200001,47.299999,43.700001,45.299999,45.299999,459990
2020-03-09,39.500000,40.700001,36.799999,38.500000,38.500000,340400
2020-03-10,41.700001,42.900002,37.599998,42.000000,42.000000,368700
2020-03-11,39.799999,40.700001,35.599998,36.400002,36.400002,405940
2020-03-12,26.799999,31.500000,26.500000,29.100000,29.100000,805800
2020-03-13,31.400000,32.700001,28.000000,32.200001,32.200001,615830
2020-03-16,26.400000,29.000000,26.000000,26.000000,26.000000,849790
2020-03-17,26.200001,27.500000,19.500000,24.799999,24.799999,768570
2020-03-18,22.799999,30.000000,21.100000,24.700001,24.700001,775350
2020-03-19,26.400000,34.700001,23.799999,33.700001,33.700001,861460
2020-03-20,34.000000,36.000000,30.200001,31.900000,31.900000,575400
2020-03-23,32.299999,34.000000,27.100000,31.500000,31.500000,648130
2020-03-24,35.000000,35.599998,32.700001,35.599998,35.599998,516830
2020-03-25,39.200001,39.799999,32.500000,34.599998,34.599998,811290
2020-03-26,34.599998,39.500000,34.400002,37.000000,37.000000,509470
2020-03-27,35.700001,37.500000,33.000000,36.000000,36.000000,343140
2020-03-30,34.500000,35.000000,30.400000,30.400000,30.400000,421970
2020-03-31,31.500000,32.900002,30.799999,31.600000,31.600000,363710
2020-04-01,30.000000,30.400000,25.000000,26.200001,26.200001,589860
2020-04-02,27.400000,27.799999,21.799999,22.400000,22.400000,880810
2020-04-03,23.200001,23.400000,20.000000,22.700001,22.700001,749340
2020-04-06,25.000000,29.700001,24.000000,28.799999,28.799999,691200
2020-04-07,31.700001,37.299999,30.500000,31.400000,31.400000,897710
2020-04-08,30.500000,33.200001,28.000000,33.000000,33.000000,799760
2020-04-09,33.000000,33.000000,25.799999,26.000000,26.000000,1398120
2020-04-13,23.400000,23.600000,19.500000,20.799999,20.799999,1978410
2020-04-14,22.100000,23.700001,21.400000,21.799999,21.799999,1174790
2020-04-15,21.500000,24.600000,20.200001,24.100000,24.100000,1137800
2020-04-16,23.500000,24.900000,21.500000,24.400000,24.400000,629080
2020-04-17,38.500000,38.500000,30.500000,32.000000,32.000000,2679990
2020-04-20,32.200001,34.400002,30.600000,31.799999,31.799999,1078720
2020-04-21,32.000000,33.799999,31.500000,32.500000,32.500000,578840
2020-04-22,33.900002,33.900002,31.600000,31.799999,31.799999,456860
2020-04-23,32.000000,32.500000,30.799999,31.100000,31.100000,431880
2020-04-24,31.400000,32.000000,30.200001,30.500000,30.500000,362370
2020-04-27,31.900000,34.000000,30.600000,33.599998,33.599998,566720
2020-04-28,38.200001,47.500000,35.000000,41.400002,41.400002,2160110
2020-04-29,45.400002,55.299999,44.700001,51.900002,51.900002,2716240
2020-04-30,50.099998,50.900002,45.000000,49.200001,49.200001,1123560
2020-05-01,46.200001,47.000000,43.000000,45.700001,45.700001,674680
2020-05-04,41.099998,47.799999,40.000000,43.000000,43.000000,560140
2020-05-05,46.700001,46.900002,38.099998,38.900002,38.900002,750450
2020-05-06,40.799999,41.000000,38.299999,39.200001,39.200001,310570
2020-05-07,40.099998,41.799999,39.500000,39.900002,39.900002,410580
2020-05-08,41.400002,42.200001,40.400002,41.000000,41.000000,357120
2020-05-11,64.000000,64.099998,48.900002,53.200001,53.200001,10655330
2020-05-12,57.700001,58.400002,49.099998,51.200001,51.200001,1968190
2020-05-13,50.200001,50.299999,45.099998,46.000000,46.000000,1043340
2020-05-14,42.500000,46.500000,40.799999,45.500000,45.500000,592050
2020-05-15,44.700001,46.200001,44.400002,45.200001,45.200001,348320
2020-05-18,48.000000,49.299999,46.299999,47.200001,47.200001,603690
2020-05-19,48.200001,49.799999,45.000000,45.599998,45.599998,492980
2020-05-20,46.900002,47.500000,45.900002,46.599998,46.599998,348950
2020-05-21,46.799999,47.900002,45.500000,46.299999,46.299999,455500
2020-05-22,46.599998,46.799999,45.599998,45.799999,45.799999,240880
2020-05-26,48.000000,51.400002,47.000000,51.099998,51.099998,886410
2020-05-27,54.799999,56.500000,51.099998,56.000000,56.000000,786240
2020-05-28,56.500000,56.799999,50.200001,50.700001,50.700001,659020
2020-05-29,50.000000,53.799999,48.299999,51.299999,51.299999,515300
2020-06-01,50.299999,53.700001,50.200001,53.099998,53.099998,391310
2020-06-02,53.500000,56.500000,53.299999,55.900002,55.900002,687780
2020-06-03,52.700001,59.900002,50.900002,54.500000,54.500000,1535370
2020-06-04,51.700001,54.000000,50.000000,53.799999,53.799999,857260
2020-06-05,57.799999,61.500000,56.400002,59.099998,59.099998,924090
2020-06-08,62.700001,68.400002,61.700001,64.500000,64.500000,858710
2020-06-09,61.000000,61.900002,55.599998,59.900002,59.900002,739430
2020-06-10,73.000000,73.500000,62.799999,62.900002,62.900002,1532260
2020-06-11,55.299999,56.500000,50.000000,51.700001,51.700001,917940
2020-06-12,56.900002,59.299999,52.200001,58.900002,58.900002,735290
2020-06-15,54.200001,59.299999,53.000000,58.000000,58.000000,554140
2020-06-16,60.200001,60.599998,55.000000,55.599998,55.599998,591190
2020-06-17,54.099998,56.299999,53.099998,54.200001,54.200001,303080
2020-06-18,53.500000,57.200001,53.400002,56.299999,56.299999,561970
2020-06-19,62.000000,62.500000,54.599998,55.200001,55.200001,1313740
2020-06-22,54.799999,54.799999,52.099998,53.299999,53.299999,441280
2020-06-23,53.700001,54.000000,50.400002,51.000000,51.000000,569930
2020-06-24,49.900002,51.200001,45.099998,47.900002,47.900002,810410
2020-06-25,45.700001,45.900002,41.700001,42.700001,42.700001,825140
2020-06-26,42.599998,46.900002,41.500000,41.799999,41.799999,560100
2020-06-29,39.099998,44.400002,37.500000,44.200001,44.200001,932160
2020-06-30,43.400002,43.599998,42.099998,42.900002,42.900002,365340
2020-07-01,42.599998,46.000000,42.599998,45.700001,45.700001,491450
2020-07-02,46.900002,46.900002,44.700001,45.299999,45.299999,390840
2020-07-06,46.200001,46.400002,41.299999,42.799999,42.799999,548970
2020-07-07,41.799999,42.900002,40.799999,41.299999,41.299999,266760
2020-07-08,44.900002,45.200001,42.000000,44.299999,44.299999,558680
2020-07-09,44.799999,46.000000,41.799999,45.700001,45.700001,422570
2020-07-10,43.900002,46.000000,43.799999,46.000000,46.000000,330610
2020-07-13,47.599998,48.200001,42.500000,42.599998,42.599998,446480
2020-07-14,42.500000,42.700001,41.000000,42.200001,42.200001,329140
2020-07-15,43.700001,45.799999,42.200001,45.000000,45.000000,483070
2020-07-16,43.299999,44.799999,43.099998,43.799999,43.799999,199750
2020-07-17,43.599998,43.700001,42.000000,42.700001,42.700001,210170
2020-07-20,42.099998,42.299999,40.700001,41.500000,41.500000,239310
2020-07-21,41.500000,42.400002,40.799999,41.500000,41.500000,192590
2020-07-22,41.000000,41.700001,40.000000,40.299999,40.299999,279880
2020-07-23,40.799999,41.799999,40.000000,40.599998,40.599998,361430
2020-07-24,40.000000,41.799999,39.599998,40.000000,40.000000,328240
2020-07-27,40.099998,40.299999,38.099998,38.700001,38.700001,298050
2020-07-28,38.500000,42.500000,38.400002,41.500000,41.500000,622660
2020-07-29,40.700001,42.000000,39.500000,41.599998,41.599998,548940
2020-07-30,41.200001,43.400002,40.599998,41.200001,41.200001,369910
2020-07-31,40.799999,41.500000,39.500000,40.400002,40.400002,258490
2020-08-03,40.500000,42.000000,38.599998,41.099998,41.099998,404710
2020-08-04,40.700001,42.400002,40.599998,41.000000,41.000000,326780
2020-08-05,40.799999,41.700001,40.700001,41.500000,41.500000,169150
2020-08-06,41.099998,42.400002,39.900002,41.400002,41.400002,374260
2020-08-07,41.400002,52.599998,40.900002,47.500000,47.500000,2491740
2020-08-10,46.500000,47.400002,43.500000,44.700001,44.700001,504820
2020-08-11,47.000000,48.500000,45.400002,45.599998,45.599998,579480
2020-08-12,46.200001,47.599998,45.599998,46.400002,46.400002,245790
2020-08-13,51.000000,57.700001,48.200001,53.099998,53.099998,2325920
2020-08-14,55.599998,56.299999,50.500000,55.400002,55.400002,1205580
2020-08-17,57.200001,58.500000,54.299999,56.000000,56.000000,715920
2020-08-18,55.700001,55.700001,51.299999,53.500000,53.500000,579070
