Date,Open,High,Low,Close,Adj Close,Volume
2020-08-26,343.010010,344.829987,341.690002,344.269989,319.346680,1757000
2020-08-27,345.609985,347.739990,342.549988,346.359985,321.285309,2220700
2020-08-28,347.470001,349.059998,345.500000,348.369995,323.149872,1487300
2020-08-31,346.850006,348.750000,344.290009,347.660004,322.491364,1586900
2020-09-01,345.709991,351.489990,345.410004,351.380005,325.941986,1773700
2020-09-02,353.609985,359.920013,351.309998,358.859985,332.880432,2434900
2020-09-03,363.070007,363.670013,345.519989,348.299988,323.084961,3630400
2020-09-04,353.980011,353.980011,340.399994,346.570007,321.480194,2557000
2020-09-08,343.839996,344.920013,338.179993,338.859985,314.328369,2144300
2020-09-09,340.899994,349.700012,340.390015,346.429993,321.350372,2100900
2020-09-10,346.269989,348.000000,338.760010,339.529999,314.949860,1959600
2020-09-11,340.279999,343.260010,336.100006,339.130005,314.578827,1599600
2020-09-14,340.989990,344.839996,340.470001,342.920013,318.094482,1522300
2020-09-15,345.019989,347.760010,342.750000,343.910004,319.012817,1362500
2020-09-16,347.269989,348.760010,343.250000,343.730011,318.845825,1656500
2020-09-17,339.579987,342.890015,336.369995,338.880005,314.346893,2681500
2020-09-18,340.200012,341.220001,331.200012,335.959991,311.638367,3409300
2020-09-21,333.970001,339.619995,333.709991,339.570007,314.987030,2427400
2020-09-22,340.700012,344.899994,339.589996,344.450012,319.513702,2128100
2020-09-23,348.000000,348.250000,344.059998,344.630005,319.680664,3577100
2020-09-24,345.000000,347.329987,338.309998,347.000000,321.878998,5779300
2020-09-25,340.739990,343.769989,335.359985,342.579987,317.779083,7338500
2020-09-28,343.760010,349.769989,343.100006,349.619995,324.309387,3459200
2020-09-29,348.950012,354.290009,347.100006,352.140015,326.647003,2526000
2020-09-30,352.559998,357.700012,351.170013,355.000000,329.299927,2525800
2020-10-01,356.260010,359.690002,354.820007,358.459991,332.509399,2053000
2020-10-02,354.730011,357.839996,352.850006,355.010010,329.309143,2125000
2020-10-05,355.329987,358.980011,355.329987,358.579987,332.620758,2093500
2020-10-06,361.899994,363.000000,357.040009,358.350006,332.407410,2760400
2020-10-07,360.470001,364.739990,359.660004,363.019989,336.739319,1959100
2020-10-08,364.799988,365.970001,361.750000,365.089996,338.659515,1793100
2020-10-09,366.000000,369.750000,365.700012,369.459991,342.713104,1730700
2020-10-12,371.000000,380.660004,370.769989,376.480011,349.224915,2806900
2020-10-13,378.420013,382.290009,376.480011,380.679993,353.120819,1823300
2020-10-14,382.890015,383.869995,376.700012,378.339996,350.950226,1904400
2020-10-15,376.459991,378.359985,373.059998,376.579987,349.317688,1697800
2020-10-16,380.500000,384.869995,379.119995,381.540009,353.918640,2459400
2020-10-19,382.029999,383.089996,374.709991,375.559998,348.371460,1938100
2020-10-20,377.690002,382.079987,376.119995,378.309998,350.922394,1282300
2020-10-21,378.559998,381.279999,377.019989,377.820007,350.467896,1466500
2020-10-22,377.350006,378.380005,372.029999,375.750000,348.547699,1813200
2020-10-23,375.609985,376.519989,373.559998,374.600006,347.480957,1108000
2020-10-26,366.679993,372.630005,366.119995,370.709991,343.872559,2145000
2020-10-27,368.769989,374.910004,368.769989,372.720001,345.737061,1525400
2020-10-28,367.329987,372.410004,364.670013,364.959991,338.538849,1908300
2020-10-29,363.230011,369.089996,362.510010,364.859985,339.096497,1838500
2020-10-30,361.130005,363.850006,355.790009,357.619995,332.367706,2724100
2020-11-02,362.220001,365.660004,360.709991,364.390015,338.659790,1646300
2020-11-03,368.940002,374.799988,367.890015,371.959991,345.695190,2013100
2020-11-04,374.019989,381.640015,374.000000,376.170013,349.607880,2449800
2020-11-05,382.480011,386.579987,379.500000,385.230011,358.028137,2255800
2020-11-06,381.880005,386.799988,380.890015,385.660004,358.427795,1950200
2020-11-09,388.250000,389.500000,364.760010,365.000000,339.226654,4371300
2020-11-10,363.880005,371.540009,360.589996,366.619995,340.732178,2662600
2020-11-11,369.679993,374.700012,368.160004,372.920013,346.587372,1688800
2020-11-12,376.950012,378.239990,373.500000,375.709991,349.180359,1535900
2020-11-13,376.519989,379.829987,374.989990,378.839996,352.089325,1274600
