Date,Open,High,Low,Close,Adj Close,Volume
2019-05-07,162.899994,163.220001,160.600006,162.130005,162.130005,2954700
2019-05-08,161.600006,161.600006,158.600006,159.580002,159.580002,4665500
2019-05-09,156.350006,159.649994,153.869995,158.699997,158.699997,4238800
2019-05-10,158.000000,158.990005,154.690002,156.750000,156.750000,3210100
2019-05-13,151.630005,153.800003,150.020004,151.539993,151.539993,5324700
2019-05-14,153.080002,153.779999,151.360001,152.389999,152.389999,3579700
2019-05-15,151.729996,153.539993,150.880005,152.500000,152.500000,3072600
2019-05-16,153.309998,155.449997,152.020004,153.699997,153.699997,4935400
2019-05-17,130.529999,134.130005,126.910004,128.309998,128.309998,29287200
2019-05-20,123.230003,123.269997,117.160004,117.550003,117.550003,18045200
2019-05-21,119.220001,121.120003,118.160004,120.489998,120.489998,9091600
2019-05-22,120.800003,121.150002,116.779999,118.400002,118.400002,5411200
2019-05-23,115.300003,115.769997,113.300003,113.459999,113.459999,7085800
2019-05-24,114.550003,115.870003,114.040001,114.470001,114.470001,4902900
2019-05-28,115.010002,115.570000,113.919998,114.139999,114.139999,4576400
2019-05-29,113.199997,114.000000,112.080002,112.949997,112.949997,5168700
2019-05-30,112.370003,113.190002,111.029999,111.820000,111.820000,4006700
2019-05-31,110.000000,111.139999,108.750000,110.000000,110.000000,5167300
2019-06-03,109.760002,110.260002,106.800003,107.779999,107.779999,5739900
2019-06-04,108.459999,112.320000,107.110001,111.430000,111.430000,4998600
2019-06-05,111.629997,111.750000,107.349998,109.139999,109.139999,4789200
2019-06-06,109.099998,109.629997,107.660004,108.889999,108.889999,2478200
2019-06-07,109.099998,110.650002,109.029999,109.809998,109.809998,2581200
2019-06-10,111.019997,113.660004,111.000000,111.760002,111.760002,4346100
2019-06-11,113.930000,117.389999,113.809998,115.370003,115.370003,6438400
2019-06-12,114.010002,114.279999,112.040001,113.089996,113.089996,3384100
2019-06-13,113.980003,114.260002,112.519997,114.010002,114.010002,3080900
2019-06-14,112.809998,113.290001,111.599998,113.080002,113.080002,4320200
2019-06-17,113.300003,114.459999,112.379997,114.330002,114.330002,2954000
2019-06-18,115.440002,119.139999,115.199997,116.949997,116.949997,4134800
2019-06-19,118.160004,118.379997,116.050003,117.800003,117.800003,4102700
2019-06-20,120.000000,121.070000,117.500000,118.300003,118.300003,3466300
2019-06-21,117.800003,118.029999,116.080002,116.910004,116.910004,3920500
2019-06-24,117.290001,117.290001,115.570000,116.699997,116.699997,1770900
2019-06-25,115.570000,115.900002,112.400002,113.260002,113.260002,3450000
2019-06-26,114.580002,116.949997,114.220001,115.769997,115.769997,3639500
2019-06-27,116.309998,116.750000,114.620003,116.040001,116.040001,2003800
2019-06-28,116.010002,117.519997,115.379997,117.360001,117.360001,3446300
2019-07-01,121.489998,121.800003,117.370003,118.010002,118.010002,3723700
2019-07-02,118.150002,119.410004,117.220001,119.349998,119.349998,2553300
2019-07-03,120.199997,120.199997,116.940002,118.559998,118.559998,2457600
2019-07-05,117.209999,117.800003,115.260002,116.290001,116.290001,3032100
2019-07-08,114.989998,114.989998,113.139999,113.199997,113.199997,3317300
2019-07-09,112.349998,114.949997,112.099998,114.800003,114.800003,2129700
2019-07-10,116.160004,116.760002,114.040001,114.400002,114.400002,2525200
2019-07-11,114.690002,115.239998,114.139999,114.750000,114.750000,1755100
2019-07-12,114.849998,115.650002,114.110001,114.900002,114.900002,2564900
2019-07-15,115.010002,116.050003,114.519997,115.629997,115.629997,2396500
2019-07-16,115.500000,115.599998,113.699997,114.230003,114.230003,2591600
2019-07-17,114.010002,114.400002,113.519997,113.580002,113.580002,2001500
2019-07-18,113.190002,113.489998,111.599998,111.790001,111.790001,3903400
2019-07-19,112.849998,113.699997,112.180000,112.250000,112.250000,3296800
